가맹점코드,위도,경도,가맹점명,주소
CGZL10,37.5720388,126.9994546,뒷뜰안에 닭한마리,03130) 서울 종로구 종로31길 27-1 인의동 
E8ITI8,37.4958356,127.031429,두배고기,06240) 서울 강남구 테헤란로6길 42 역삼동 
FR3900,37.5318367,127.1407141,둔촌마당_QR,05364) 서울 강동구 양재대로102가길 7 1층(둔촌동) 
G9QL38,37.4698485,126.4637807,동원홈푸드(인천공항화물터미널C동점),22381) 인천광역시 중구 공항동로295번길 77-11 화물터미널C동 
J60NFZ,37.4746528,126.8822218,라시쓰커피(lasis),"08589) 서울 금천구 가산디지털2로 70 가산동, 대륭테크노타운19차 1층 104호 "
NG4BSL,37.4823711,126.8972692,드렁킨타이,"08390) 서울 구로구 디지털로26길 111 지하1층 지하006호(구로동, 제이앤케이디지털타워) "
PKMZND,35.1733595,129.1280723,뚜레쥬르 (부산센텀점),"48058) 부산광역시 해운대구 센텀중앙로 55 1층 우동, 경남정보대학교및동서대학교센텀산학캠퍼스 "
PRK639,37.5689316,127.0087977,두타몰(아빠곰탕(미식발전소)),"04563) 서울특별시 중구 장충단로 275 (을지로6가, 두산타워빌딩) B2층 104호 "
RCFVG8,37.5689316,127.0087977,두타몰(신라마라탕),"04563) 서울특별시 중구 장충단로 275 (을지로6가, 두산타워빌딩) B2F113호 "
S3OF24,37.5688942,127.0087794,두타몰(마고미),04563) 서울특별시 중구 장충단로 275 두산타워빌딩
S67D37,37.5079297,127.0219358,라 파스타앤모어,"06536) 서울특별시 서초구 사평대로57길 86 1층(반포동, 왕건빌딩) "
SELF_ML4ZSO,37.5004611,127.0280669,떡도리탕(강남점),06129) 서울특별시 강남구 테헤란로1길 28-9 (역삼동) 1층 
SELF_QMKOJ4,37.3105835,127.0816583,딴딴 본점,16860) 경기도 용인시 수지구 심곡로 87 (성복동) B128호 
SR9F03,37.5689316,127.0087977,두타몰(소문),"04563) 서울특별시 중구 장충단로 275 지하2층 107호(을지로6가, 두산타워빌딩) "
TAPDOJ,37.5691357,127.0090702,두타몰(앤티앤스프레즐),"04563) 서울시 중구 장충단로 275 4층(을지로6가, 두타몰) "
THCI07,37.3387265,127.1066614,뚜레쥬르 (성남하나로마트점),"13635) 경기 성남시 분당구 성남대로43번길 11 구미동, 농수산물종합유통센터 1층 일부 "
VQ4NU0,35.2388314,128.5856287,동촌칼국수,51357) 경남 창원시 마산회원구 합성남 3길39 마산합성동 터미널 뒤편
XTF4B4,37.3641098,127.1053525,라운지엑스(두산분당센터점),13557) 경기도 성남시 분당구 정자일로 155 분당두산타워 1층
ZPBUFH,37.4493722,126.4513555,라떼킹 문화거리점,22382 ) 인천시 중구 공항로 271 인천공항 제1여객터미널 4층 중앙 
9KZWMW,37.5622702,126.941068,던킨도너츠(연세안이병원점),"03722) 서울특별시 서대문구 연세로 50-1 신촌동, 연세의료원, 안이비인후과동 2층 "
AO4BI7,37.3523721,127.105669,동압대,"13616) 경기도 성남시 분당구 정자일로 25 금곡동, 대덕프라자2 207,208호 "
AXZQ9G,35.8690378,128.6236694,던킨도너츠(대구신천점),41261) 대구광역시 동구 장등로 20 (신천동) 2층 
BZIJV4,37.5028212,127.0245779,던킨도너츠(강남대로점),"06611) 서울특별시 서초구 강남대로 455 서초동, 강남태영데시앙루브 102,103 "
CWOUKW,37.6453752,127.1261034,던킨도너츠(남양주별내점),"12113) 경기도 남양주시 별내중앙로 26 101호(별내동, 진영N타워1) 던킨도너츠 "
EQOFPN,37.4768876,126.8794386,돈공,08505) 서울 금천구 가산디지털2로 101 가산동 2층 220호 
GGMCEH,37.657474,127.3020742,던킨도너츠(마석우리점),12175) 경기도 남양주시 화도읍 비룡로 62중앙프라자105호 던킨도너츠 
GZJUX6,37.449072,126.451808,도레도레 인천공항점,22382) 인천광역시 중구 공항로 271 인천공항제1교통센터 지하1층 도레도레
J76WDR,37.5584985,126.8014333,던킨도너츠(김포공항국내선점),07505) 서울특별시 강서구 하늘길 76 국내선청사 2층(공항동) 
J7HB4X,35.1722575,129.1281614,더차이나(센텀점),"48058) 부산광역시 해운대구 센텀서로 30 205호 우동, 케이엔엔타워 "
KDN5QT,37.5676676,127.0077516,도깨비불고기,"04564) 서울 중구 을지로43길 38 (을지로6가, 1층) "
MO3L5Y,37.4693442,126.4602675,동원홈푸드(인천공항 동측지원),22380) 인천광역시 중구 공항동로295번길 124 동측지원동식당 
OH7JRF,37.5427425,127.058031,동대문엽기떡볶이,"04783) 서울특별시 성동구 성수이로18길 7 (성수동2가, HS빌딩) 7층"
P96Q0X,37.4777802,127.0440423,동원홈푸드 더반찬,"06775) 서울특별시 서초구 마방로 68 (양재동, 동원산업빌딩) 동원산업빌딩 10층"
PMI3R4,37.5716799,127.0016499,동원참치(종로5가점),03129) 서울 종로구 종로33길 14 효제동 2층 
QNCAWU,37.4848155,126.4396163,도선,"22382) 인천광역시 중구 제2터미널대로 446, 에어 3층(운서동, 인천공항 제2터미널) "
QSOU73,37.555525,126.8067017,던킨도너츠(김포공항국내선점),07505) 서울특별시 강서구 하늘길 112 국내선청사 2층 
SELF_P13BZ3,37.401025,126.9689221,돈담,14056) 경기도 안양시 동안구 학의로 282 (관양동) 1층 137호 
V4S3BQ,37.464475,126.4413546,더푸드하우스,"22382) 인천광역시 중구 공항로 446, 제2여객터미널 면세동 3F(운서동) T2 A/S 3F 서편 245번 게이트 "
VYBI4Z,37.4959332,127.0280222,던킨도너츠(강남본점점),"06621) 서울특별시 서초구 강남대로 373 (서초동, 홍우빌딩 1층) "
6Y63QS,37.5151537,127.0606851,닭굼터,06082) 서울 강남구 삼성동 106-6 대광빌딩 102 
7E3POA,37.3799767,127.1169613,담소소사골순대육개장(분당점),"13595) 경기 성남시 분당구 수내로46번길 11 수내동, 대덕글로리 "
9IY4HZ,37.3770103,127.11273,단가마감자탕,13595) 경기도 성남시 분당구 백현로101번길 16 대덕프라자
ANLD1K,37.4020807,127.1060936,닭갈비야,13493) 경기도 성남시 분당구 대왕판교로 670 B동 지하1층 114호
B3R38G,37.5675233,127.0077342,대화정,04564) 서울특별시 중구 을지로6가 18-85 
C377RG,37.396648,126.967005,달그락,"14055) 경기 안양시 동안구 시민대로327번길 6 관양동, W에이스타워 2층 221호 "
DYCRAY,37.5664993,127.0129052,느티나무설렁탕(오더),100450) 서울특별시 중구 신당동 251-131
PORE6F,37.5600251,126.8305749,대가원(마곡점),07801) 서울특별시 강서구 공항대로 209 4층 401~405호(마곡동) 
QEH6T4,37.5141261,127.0638237,더 하노이(삼성본점),"06170) 서울특별시 강남구 영동대로106길 33 삼성동, 화성빌딩 "
RAVPZN,37.4012686,127.1086537,늘솜(주) 락앤웍,13494) 경기도 성남시 분당구 판교역로 231 에이치스퀘어 S동 B107호
S580ST,36.9954219,128.2876083,단양휴게소(부산방향),27000) 충청북도 단양군 적성면 기동2길 32-37 . 
SELF_3FQZ8E,37.3790018,126.9472114,담소사골순대 호계1호점,"14118) 경기도 안양시 동안구 엘에스로116번길 25-32 (호계동) 1층 131,132호(호계동, 안양 SK V1 center) "
SELF_IHAMLH,37.4944037,127.0306333,더드림 본점,06242) 서울특별시 강남구 역삼로1길 18 (역삼동) 1층
SELF_ZHLU8X,37.5004607,127.0424651,더드림,"06222) 서울특별시 강남구 언주로85길 13 (역삼동, 경남아파트) 1층 105호"
T4HRNQ,37.4951942,127.0313299,담소소사골순대육개장(강남본점),06243) 서울 강남구 강남대로78길 24 역삼동 1층 
U5XX1X,37.5717588,127.0006647,니지라멘,03129) 서울 종로구 대학로1길 34 연지동 지하1층 
ULZ9JQ,37.5714554,127.0005729,더베란다,03129) 서울 종로구 대학로1길 23 종로5가 1층 
7CFS77,37.3387528,127.1012092,꽃소,"16827) 경기도 용인시 수지구 신수로 767 동천동, 분당수지 U-TOWER A동 A121호 "
803EVS,37.5722369,127.0006055,너섬가(종로점),03129) 서울 종로구 대학로1길 34-8 연지동 258 
AUSLC2,37.5146659,126.8998483,놀부(문래에이스부대찌개&철판구이점),07299) 서울 영등포구 문래동3가  54-66 에이스하이테크시티 B동 127~128호 
B2XM1R,35.8686547,128.3165861,남성주휴게소(창원방향),40046) 경상북도 성주군 선남면 중부내륙고속도로 77-1 . 
BCJCWT,37.4897818,127.0096844,김치도가,06648) 서울특별시 서초구 서초동 1549-12
DXOCK2,37.5693689,127.0086153,내림손삼계탕(굿모닝시티점),04564) 서울 중구 장충단로 249-24 을지로6가 2층 
E2HXOF,37.5031061,127.0261552,까사생갈비,"06123) 서울 강남구 봉은사로2길 23 역삼동, 오렌지빌딩 2층 "
EMOQCP,37.5084265,127.0661749,남산옥,06175) 서울특별시 강남구 대치동 997-13  1층
EPE2RF,35.8580217,128.3198287,남성주휴게소(양평방향),40050) 경상북도 성주군 용암면 중부내륙고속도로 76 . 
HHB6QD,37.3502858,127.1071853,냄비9단,"13615) 경기도 성남시 분당구 금곡동 166, 201호 이코노샤르망 "
I9VPHC,37.4817399,126.8817895,나뚜루(가산디지털점),08502) 서울 금천구 가산동 459-11 제이플라츠A동 103 
IZI0VR,37.5601975,126.9721015,놀부(순화동부대찌개&철판구이점),04511) 서울특별시 중구 순화동 151
OY9PY6,37.4848155,126.4396163,까로치아,"22382) 인천 중구 공항로 272 C동 114호(운서동, 화물터미널C 운송대리점) "
PFYP0I,37.5659829,126.8000639,김포라운지,07505) 서울특별시 강서구 하늘길 112 김포공항 국제선 3층 격리구역내 라운지 
S7MG7J,37.621204,127.0598435,꽃제비칼국수,01894) 서울시 노원구 월계동 407-16 1 층 
SELF_4VS61L,37.3769784,127.1136191,나지미돈부리,"13595) 경기도 성남시 분당구 황새울로200번길 32 (수내동) 101호(수내동, 삼라마이다스빌) "
SELF_7GKE6I,37.3680891,127.1071848,나무김밥,"13558) 경기도 성남시 분당구 느티로 22 (정자동, 백궁동양파라곤) 102호"
SELF_PTJFXH,37.3680376,127.1054375,꼬솝,13557) 경기도 성남시 분당구 정자일로 197 (정자동) 122호 
SPJYSA,35.1798588,128.9562897,남경삼계탕 QR,46720) 부산광역시 강서구 공항로811번길 27 대저2동 
SPU5ZV,37.5141261,127.0638237,남노명가(삼성직영점),"06170) 서울특별시 강남구 영동대로106길 33 삼성동, 화성빌딩 "
VQ9VGV,37.4012318,127.108642,김치도가(판교테크노밸리점),13494) 경기도 성남시 분당구 판교역로 240 삼환하이펙스A동 B104
8C9X5I,37.3652561,127.106296,김밥나라,13558) 경기도 성남시 분당구 정자일로 158 104(정자동 백궁프라자) 
9OIO81,37.3134008,127.0784669,기장산곰장어,"16849) 경기 용인시 수지구 성복2로 51 성복동, 데이파크 120호 "
9RFA5K,37.44678,126.447606,근대골목단팥빵(인천공항),"22382) 인천광역시 중구 공항로272, 인천국제공항 제1터미널 지하1층 서편"
E2R87H,37.3810877,127.1166835,김영희동태찜&코다리냉면(수내점),"13595) 경기 성남시 분당구 수내로 42 수내동, 두산위브센티움2 202호, 203호 "
FY34W4,37.523594,126.923784,그린마트,07325) 서울 영등포구 여의도동 23-7 유화증권빌딩지하 
KE1545,37.3652561,127.106296,김명자굴국밥전문점(분당정자점),13558) 경기 성남시 분당구 정자동 159-1 1필지 백궁프라자1 (205) 
MEKWS9,37.5075967,127.0662151,길농원,06174) 서울 강남구 대치동 1000-6 1층
N55RTY,37.477234,126.8810578,김가네(가산롯데IT점),08506) 서울특별시 금천구 가산디지털2로 98 IT캐슬
OCTFHU,37.3134008,127.0784669,그라츠커피랩(성복점),"16849) 경기 용인시 수지구 성복2로 51 성복동, 데이파크 B동, 1층 117호 "
OD_OE199RD,37.4800789,126.8951205,기소야(지타워점),08393) 서울특별시 구로구 디지털로26길 38(구로동) 지타워 1층 123호
Q79IQM,37.395284,127.111477,국수의진수,"13494) 경기도 성남시 분당구 대왕판교로 660 유스페이스1 (2지하1층,B123호) "
QDTML6,37.397463,127.1134785,기욤 판교(아브뉴프랑점),"13525) 경기 성남시 분당구 동판교로177번길 25 1층 126호(삼평동, 판교 호반 써밋 플레이스) "
QF6KSW,37.5034606,127.0259877,김밥속으로(강남본점),06123) 서울 강남구 봉은사로2길 17 역삼동 1층 
SELF_G664SG,37.3403442,127.1099298,권오덕스시(오리역본점),13637) 경기도 성남시 분당구 구미로9번길 25 (구미동) 103-2호 
SELF_ON4BJH,37.3405347,127.1081183,맛있는천국,13636) 경기도 성남시 분당구 성남대로 51 (구미동) 1층 127호 
SELF_RVEBYU,37.3660955,127.1066272,김밥천국(킨스점),13558) 경기도 성남시 분당구 성남대로331번길 8 (정자동) 103호
SUTT4H,37.4998077,127.02948,김가네(강남역점),06130) 서울특별시 강남구 강남대로94길 27 역삼동 1층 
UCP6A1,37.5472241,126.8751866,김가네김밥,07558) 서울특별시 강서구 염창동 282-20 염창동 
UEBEY6,37.6203208,127.0589555,김가네(광운대점),"01897) 서울특별시 노원구 광운로 20 지하1층 복지매장(월계동, 광운대학교80주년기념관) "
XVGINC,37.4848155,126.4396163,근대골목단팥빵(인천공항 가업식당점),"22382) 인천광역시 중구 공항로272, 인천국제공항 제 1여객터미널 지하 1층 중앙 가업식당 내"
7P9UPS,37.5028212,127.0245779,겐조라멘(강남점),"06611) 서울 서초구 강남대로 455 106호(서초동, 강남태영데시앙루브) "
8V65K9,37.5189441,126.7625286,강촌삼계탕,"14501) 경기 부천시 삼작로 22 삼정동, 부천테크노파크(100동 205호,206호) "
A03RUW,37.5027479,127.023912,공차(교보타워점),"06611) 서울특별시 서초구 서초대로 77길 62, 103호, 104호(서초동,강남역아이파크) "
ABRVEW,37.4902698,127.0051245,공차(서초마제스타시티점),06655) 서울특별시 서초구 서초대로38길 12 마제스타시티 1층 120호
AHGPE8,37.5069012,127.0216733,경성버거,06536) 서울특별시 서초구 강남대로85길 21-8 1층(반포동) 
BSG7I1,37.4766415,126.8824318,곱창고(가산디지털점),"08506) 서울특별시 금천구 가산디지털1로 131 122호(가산동, BYC HIGHCITY) "
CWJYTI,37.451141,126.454586,공차(인천국제공항6호점),22382) 인천광역시 중구 공항로 272 1여객터미널 3층 
F5XYVL,37.566725,127.009506,공차(DDP점),"04566) 서울특별시 중구 을지로 281 지하2층, 14-5호(동대문디자인플라자 광장편의시설) (을지로7가)"
FZOZW3,37.4866294,127.0311816,고양이부엌,"06730) 서울 서초구 남부순환로347길 52 서초동, 조훈빌딩 1층 "
GDXZAV,37.2977999,127.0422155,경기대 수련반점_QR,"16226) 경기 수원시 영통구 대학로 10 이의동 103호, 105호 "
GE9BUC,37.5722773,126.9997435,광희칼국수,03129) 서울특별시 종로구 종로31가길 5 연지동 1층 
GNSUT1,37.5675088,126.982792,고냉지김치삼겹살,"04540) 서울 중구 남대문로 116, 2층 남대문로1가 "
GOGAKA,37.5651291,126.9840848,경성함바그(명동점),04534) 서울 중구 명동9길 31 을지로2가 2층 
HZC500,37.5463459,126.8725362,고씨네(염창역본점),07972) 서울 양천구 목동중앙북로 86 1층(목동) 
ISRH1F,37.57259,126.9999117,고향,"03129) 서울 종로구 종로31가길 15 연지동, 리도빌딩  1층 "
LTCMR6,37.5200129,126.9298731,교동전선생(여의도점),"07333) 서울 영등포구 의사당대로1길 25 여의도동, 하남빌딩 117호, 118호 "
LVHYJ9,37.5710368,127.0001925,교호커피,03129) 서울특별시 종로구 종로 217  1~2층(종로5가) 
N7QTUH,37.5620112,126.9405484,공차(연세암병원점),03722) 서울특별시 서대문구 연세로 50-1 연세의료원
P9QNM5,37.449282,126.450995,공차(인천국제공항5호점),22382) 인천광역시 중구 공항로 272 2여객터미널 3층 air 
SELF_DYOSY6,37.4003099,127.1067536,계림닭도리탕 원조(판교점),13494) 경기도 성남시 분당구 대왕판교로 660 (삼평동) A동 205호
SELF_V68MW2,37.5630463,126.9751722,고레카레(시티스퀘어시청점),04514) 서울특별시 중구 서소문로 124 (서소문동) B1층 104-4호
SND1FW,37.4879741,127.0086076,고품격 커피공장,06657) 서울특별시 서초구 반포대로21길 17 선업빌딩
SXFFP8,37.449282,126.450995,공차(인천국제공항3호점),22382) 인천광역시 중구 공항로 272 1여객터미널 3층 air 
T3NR8O,37.5957721,126.6996743,거궁QR,22624) 인천 서구 고산후로 146 삼화프라자  1층 101호 
UALG47,37.449282,126.450995,공차(인천국제공항4호점),22382) 인천광역시 중구 공항로 272 2여객터미널 3층 
UOY8AG,37.4746528,126.8822218,과일에반하다프루타(가산점)_KIOSK,"08589) 서울 금천구 가산디지털2로 70 2-7호(가산동, 대륭테크노타운19차) "
V5QKQB,36.8313365,127.95784,괴산휴게소(창원방향),28009) 충청북도 괴산군 장연면 중부내륙고속도로 205 . 
WVR5LO,37.471794,126.4748636,구내매점,22379) 인천광역시 중구 공항동로296번길  77-6 운송대리점 120호(운서동) 
6OQ68P,37.4003794,127.1020872,(주)엔바이콘 판교순대,13487) 경기도 성남시 분당구 대왕판교로645번길 36
